Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,TotalPrice
511322,21555,CERAMIC STRAWBERRY TRINKET TRAY,3.0,2010-06-07 17:15:00,2.55,13975.0,United Kingdom,7.6499999999999995
511322,21077,SET/20 WOODLAND PAPER NAPKINS ,2.0,2010-06-07 17:15:00,0.85,13975.0,United Kingdom,1.7
511322,21989,PACK OF 20 SKULL PAPER NAPKINS,2.0,2010-06-07 17:15:00,0.85,13975.0,United Kingdom,1.7
511322,22491,PACK OF 12 COLOURED PENCILS,6.0,2010-06-07 17:15:00,0.85,13975.0,United Kingdom,5.1
511322,22556,PLASTERS IN TIN CIRCUS PARADE ,4.0,2010-06-07 17:15:00,1.65,13975.0,United Kingdom,6.6
511322,21403,BLUE EGG  SPOON,24.0,2010-06-07 17:15:00,0.42,13975.0,United Kingdom,10.08
511322,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2.0,2010-06-07 17:15:00,0.55,13975.0,United Kingdom,1.1
511322,21232,STRAWBERRY CERAMIC TRINKET BOX,3.0,2010-06-07 17:15:00,1.25,13975.0,United Kingdom,3.75
511322,21981,PACK OF 12 WOODLAND TISSUES ,4.0,2010-06-07 17:15:00,0.29,13975.0,United Kingdom,1.16
511322,22614,PACK OF 12 SPACEBOY TISSUES,4.0,2010-06-07 17:15:00,0.29,13975.0,United Kingdom,1.16
511322,21125,SET 6 FOOTBALL CELEBRATION CANDLES,3.0,2010-06-07 17:15:00,1.25,13975.0,United Kingdom,3.75
511322,21126,SET OF 6 GIRLS CELEBRATION CANDLES,3.0,2010-06-07 17:15:00,1.25,13975.0,United Kingdom,3.75
511322,84562A,PINK/WHITE RIBBED MELAMINE JUG,1.0,2010-06-07 17:15:00,7.95,13975.0,United Kingdom,7.95
511322,84692,BOX OF 24 COCKTAIL PARASOLS,10.0,2010-06-07 17:15:00,0.42,13975.0,United Kingdom,4.2
511322,21868,POTTING SHED TEA MUG,3.0,2010-06-07 17:15:00,1.25,13975.0,United Kingdom,3.75
511322,22546,MINI JIGSAW PURDEY,6.0,2010-06-07 17:15:00,0.42,13975.0,United Kingdom,2.52
511322,22545,MINI JIGSAW BUNNIES,5.0,2010-06-07 17:15:00,0.42,13975.0,United Kingdom,2.1
511322,22539,MINI JIGSAW DOLLY GIRL,3.0,2010-06-07 17:15:00,0.42,13975.0,United Kingdom,1.26
511322,22540,MINI JIGSAW CIRCUS PARADE ,3.0,2010-06-07 17:15:00,0.42,13975.0,United Kingdom,1.26
511322,22544,MINI JIGSAW SPACEBOY,3.0,2010-06-07 17:15:00,0.42,13975.0,United Kingdom,1.26
511322,22505,MEMO BOARD COTTAGE DESIGN,5.0,2010-06-07 17:15:00,4.95,13975.0,United Kingdom,24.75
511322,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,3.0,2010-06-07 17:15:00,1.25,13975.0,United Kingdom,3.75
511322,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,3.0,2010-06-07 17:15:00,1.25,13975.0,United Kingdom,3.75
511322,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,3.0,2010-06-07 17:15:00,1.25,13975.0,United Kingdom,3.75
511322,22400,MAGNETS PACK OF 4 HOME SWEET HOME,3.0,2010-06-07 17:15:00,1.25,13975.0,United Kingdom,3.75
511322,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,3.0,2010-06-07 17:15:00,1.45,13975.0,United Kingdom,4.35
511322,22434,BALLOON PUMP WITH 10 BALLOONS,3.0,2010-06-07 17:15:00,1.95,13975.0,United Kingdom,5.85
511322,22057,CERAMIC PLATE STRAWBERRY DESIGN,5.0,2010-06-07 17:15:00,1.49,13975.0,United Kingdom,7.45
511322,21896,POTTING SHED TWINE,3.0,2010-06-07 17:15:00,2.1,13975.0,United Kingdom,6.300000000000001
511322,22560,TRADITIONAL MODELLING CLAY,6.0,2010-06-07 17:15:00,1.25,13975.0,United Kingdom,7.5
511322,21080,SET/20 RED SPOTTY PAPER NAPKINS ,2.0,2010-06-07 17:15:00,0.85,13975.0,United Kingdom,1.7
511322,21078,SET/20 STRAWBERRY PAPER NAPKINS ,6.0,2010-06-07 17:15:00,0.85,13975.0,United Kingdom,5.1
511322,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,3.0,2010-06-07 17:15:00,0.85,13975.0,United Kingdom,2.55
511322,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,2.0,2010-06-07 17:15:00,1.65,13975.0,United Kingdom,3.3
511322,85040A,S/4 PINK FLOWER CANDLES IN BOWL,2.0,2010-06-07 17:15:00,1.65,13975.0,United Kingdom,3.3
511322,85041,SET/4 PINK ORCHID CANDLES IN BOWL,2.0,2010-06-07 17:15:00,1.65,13975.0,United Kingdom,3.3
511322,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,6.0,2010-06-07 17:15:00,1.65,13975.0,United Kingdom,9.899999999999999
511322,85175,CACTI T-LIGHT CANDLES,16.0,2010-06-07 17:15:00,0.42,13975.0,United Kingdom,6.72
511322,20724,RED SPOTTY CHARLOTTE BAG,2.0,2010-06-07 17:15:00,0.85,13975.0,United Kingdom,1.7
511322,22466,FAIRY TALE COTTAGE NIGHTLIGHT,3.0,2010-06-07 17:15:00,1.95,13975.0,United Kingdom,5.85
511322,21452,TOADSTOOL MONEY BOX,3.0,2010-06-07 17:15:00,2.95,13975.0,United Kingdom,8.850000000000001
511322,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,2.0,2010-06-07 17:15:00,2.95,13975.0,United Kingdom,5.9
511322,22644,CERAMIC CHERRY CAKE MONEY BANK,4.0,2010-06-07 17:15:00,1.45,13975.0,United Kingdom,5.8
511322,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,4.0,2010-06-07 17:15:00,1.45,13975.0,United Kingdom,5.8
511322,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4.0,2010-06-07 17:15:00,1.45,13975.0,United Kingdom,5.8
511322,21556,CERAMIC STRAWBERRY MONEY BOX,3.0,2010-06-07 17:15:00,2.55,13975.0,United Kingdom,7.6499999999999995
511322,20992,JAZZ HEARTS PURSE NOTEBOOK,4.0,2010-06-07 17:15:00,0.85,13975.0,United Kingdom,3.4
511322,21916,SET 12 RETRO WHITE CHALK STICKS,8.0,2010-06-07 17:15:00,0.42,13975.0,United Kingdom,3.36
511322,21918,SET 12 KIDS COLOUR  CHALK STICKS,8.0,2010-06-07 17:15:00,0.42,13975.0,United Kingdom,3.36
511322,20723,STRAWBERRY CHARLOTTE BAG,3.0,2010-06-07 17:15:00,0.85,13975.0,United Kingdom,2.55
511322,20725,LUNCH BAG RED SPOTTY,2.0,2010-06-07 17:15:00,1.65,13975.0,United Kingdom,3.3
511322,22355,CHARLOTTE BAG SUKI DESIGN,3.0,2010-06-07 17:15:00,0.85,13975.0,United Kingdom,2.55
511322,22464,HANGING METAL HEART LANTERN,6.0,2010-06-07 17:15:00,1.65,13975.0,United Kingdom,9.899999999999999
511322,22623,BOX OF VINTAGE JIGSAW BLOCKS ,2.0,2010-06-07 17:15:00,4.95,13975.0,United Kingdom,9.9
511322,22619,SET OF 6 SOLDIER SKITTLES,3.0,2010-06-07 17:15:00,3.75,13975.0,United Kingdom,11.25
511322,21454,PAINTED PINK RABBIT ,6.0,2010-06-07 17:15:00,0.85,13975.0,United Kingdom,5.1
511322,21061,PARTY INVITES FOOTBALL,3.0,2010-06-07 17:15:00,0.85,13975.0,United Kingdom,2.55
511322,22131,FOOD CONTAINER SET 3 LOVE HEART ,2.0,2010-06-07 17:15:00,1.95,13975.0,United Kingdom,3.9
511322,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3.0,2010-06-07 17:15:00,2.95,13975.0,United Kingdom,8.850000000000001
511322,17003,BROCADE RING PURSE ,72.0,2010-06-07 17:15:00,0.21,13975.0,United Kingdom,15.12
511322,21206,STRAWBERRY HONEYCOMB  GARLAND ,3.0,2010-06-07 17:15:00,1.65,13975.0,United Kingdom,4.949999999999999
511322,22092,BLUE PAISLEY TISSUE BOX,2.0,2010-06-07 17:15:00,1.25,13975.0,United Kingdom,2.5
511322,22096,PINK PAISLEY SQUARE TISSUE BOX ,2.0,2010-06-07 17:15:00,1.25,13975.0,United Kingdom,2.5
511322,21731,RED TOADSTOOL LED NIGHT LIGHT,3.0,2010-06-07 17:15:00,1.65,13975.0,United Kingdom,4.949999999999999
511322,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2.0,2010-06-07 17:15:00,2.95,13975.0,United Kingdom,5.9
511322,21933,PINK VINTAGE PAISLEY PICNIC BAG,2.0,2010-06-07 17:15:00,2.95,13975.0,United Kingdom,5.9
511323,15044B,BLUE PAPER PARASOL ,1.0,2010-06-07 17:33:00,2.95,13997.0,United Kingdom,2.95
511323,15056BL,EDWARDIAN PARASOL BLACK,1.0,2010-06-07 17:33:00,5.95,13997.0,United Kingdom,5.95
511323,15039,SANDALWOOD FAN,4.0,2010-06-07 17:33:00,0.85,13997.0,United Kingdom,3.4
511323,71459,HANGING JAM JAR T-LIGHT HOLDER,12.0,2010-06-07 17:33:00,0.85,13997.0,United Kingdom,10.2
511323,21232,STRAWBERRY CERAMIC TRINKET BOX,2.0,2010-06-07 17:33:00,1.25,13997.0,United Kingdom,2.5
511323,21231,SWEETHEART CERAMIC TRINKET BOX,2.0,2010-06-07 17:33:00,1.25,13997.0,United Kingdom,2.5
511323,22606,WOODEN SKITTLES GARDEN SET,1.0,2010-06-07 17:33:00,15.95,13997.0,United Kingdom,15.95
511323,71053,WHITE METAL LANTERN,2.0,2010-06-07 17:33:00,3.75,13997.0,United Kingdom,7.5
511323,22499,WOODEN UNION JACK BUNTING,1.0,2010-06-07 17:33:00,5.95,13997.0,United Kingdom,5.95
511323,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2.0,2010-06-07 17:33:00,2.95,13997.0,United Kingdom,5.9
511323,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,1.0,2010-06-07 17:33:00,3.75,13997.0,United Kingdom,3.75
511323,84279B,CHERRY BLOSSOM DECORATIVE FLASK,1.0,2010-06-07 17:33:00,3.75,13997.0,United Kingdom,3.75
511323,79000,MOROCCAN TEA GLASS,9.0,2010-06-07 17:33:00,0.85,13997.0,United Kingdom,7.6499999999999995
511323,22649,STRAWBERRY FAIRY CAKE TEAPOT,1.0,2010-06-07 17:33:00,4.95,13997.0,United Kingdom,4.95
511323,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,3.0,2010-06-07 17:33:00,2.1,13997.0,United Kingdom,6.300000000000001
511323,84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,2.0,2010-06-07 17:33:00,2.95,13997.0,United Kingdom,5.9
511323,20679,EDWARDIAN PARASOL RED,1.0,2010-06-07 17:33:00,5.95,13997.0,United Kingdom,5.95
511323,22605,WOODEN CROQUET GARDEN SET,2.0,2010-06-07 17:33:00,12.75,13997.0,United Kingdom,25.5
511323,22607,WOODEN ROUNDERS GARDEN SET ,2.0,2010-06-07 17:33:00,8.5,13997.0,United Kingdom,17.0
511324,46000M,POLYESTER FILLER PAD 45x45cm,20.0,2010-06-08 08:37:00,1.55,15714.0,United Kingdom,31.0
511325,48138,DOOR MAT UNION FLAG,10.0,2010-06-08 08:50:00,6.35,13771.0,United Kingdom,63.5
511325,21621,VINTAGE UNION JACK BUNTING,10.0,2010-06-08 08:50:00,8.5,13771.0,United Kingdom,85.0
511325,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,24.0,2010-06-08 08:50:00,1.25,13771.0,United Kingdom,30.0
511325,22299,PIG KEYRING WITH LIGHT & SOUND ,24.0,2010-06-08 08:50:00,1.25,13771.0,United Kingdom,30.0
511325,84676,BATH DUCK WATERING CAN,6.0,2010-06-08 08:50:00,2.95,13771.0,United Kingdom,17.700000000000003
511325,22433,WATERING CAN GREEN DINOSAUR,6.0,2010-06-08 08:50:00,1.95,13771.0,United Kingdom,11.7
511325,22431,WATERING CAN BLUE ELEPHANT,6.0,2010-06-08 08:50:00,1.95,13771.0,United Kingdom,11.7
511325,22211,WOOD STAMP SET FLOWERS,12.0,2010-06-08 08:50:00,1.65,13771.0,United Kingdom,19.799999999999997
511325,21827,EIGHT PIECE CREEPY CRAWLIE SET,48.0,2010-06-08 08:50:00,1.25,13771.0,United Kingdom,60.0
511325,21826,EIGHT PIECE DINOSAUR SET,12.0,2010-06-08 08:50:00,1.25,13771.0,United Kingdom,15.0
511325,21703,BAG 125g SWIRLY MARBLES,24.0,2010-06-08 08:50:00,0.42,13771.0,United Kingdom,10.08
511325,22564,ALPHABET STENCIL CRAFT,24.0,2010-06-08 08:50:00,1.25,13771.0,United Kingdom,30.0
511325,22563,HAPPY STENCIL CRAFT,24.0,2010-06-08 08:50:00,1.25,13771.0,United Kingdom,30.0
511325,22562,MONSTERS STENCIL CRAFT,24.0,2010-06-08 08:50:00,1.25,13771.0,United Kingdom,30.0
511325,22418,10 COLOUR SPACEBOY PEN,24.0,2010-06-08 08:50:00,0.85,13771.0,United Kingdom,20.4
511325,20974,12 PENCILS SMALL TUBE SKULL,24.0,2010-06-08 08:50:00,0.65,13771.0,United Kingdom,15.600000000000001
511325,20973,12 PENCIL SMALL TUBE WOODLAND,24.0,2010-06-08 08:50:00,0.65,13771.0,United Kingdom,15.600000000000001
511325,20975,12 PENCILS SMALL TUBE RED SPOTTY,24.0,2010-06-08 08:50:00,0.65,13771.0,United Kingdom,15.600000000000001
511325,84270,ASSTD DESIGN BUBBLE GUM RING,30.0,2010-06-08 08:50:00,0.21,13771.0,United Kingdom,6.3
511325,21922,UNION STRIPE WITH FRINGE  HAMMOCK,4.0,2010-06-08 08:50:00,7.95,13771.0,United Kingdom,31.8
511325,21472,LADYBIRD + BEE RAFFIA FOOD COVER,6.0,2010-06-08 08:50:00,3.75,13771.0,United Kingdom,22.5
511325,21471,STRAWBERRY RAFFIA FOOD COVER,6.0,2010-06-08 08:50:00,3.75,13771.0,United Kingdom,22.5
511325,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,32.0,2010-06-08 08:50:00,0.65,13771.0,United Kingdom,20.8
511325,71459,HANGING JAM JAR T-LIGHT HOLDER,96.0,2010-06-08 08:50:00,0.72,13771.0,United Kingdom,69.12
511325,21902,"KEY FOB , FRONT  DOOR ",24.0,2010-06-08 08:50:00,0.65,13771.0,United Kingdom,15.600000000000001
511325,21901,"KEY FOB , BACK DOOR ",24.0,2010-06-08 08:50:00,0.65,13771.0,United Kingdom,15.600000000000001
511325,21900,"KEY FOB , SHED",24.0,2010-06-08 08:50:00,0.65,13771.0,United Kingdom,15.600000000000001
511325,21899,"KEY FOB , GARAGE DESIGN",24.0,2010-06-08 08:50:00,0.65,13771.0,United Kingdom,15.600000000000001
511325,21898,POTTING SHED ROSE CANDLE,12.0,2010-06-08 08:50:00,2.95,13771.0,United Kingdom,35.400000000000006
511325,21897,POTTING SHED CANDLE CITRONELLA,18.0,2010-06-08 08:50:00,2.95,13771.0,United Kingdom,53.1
511325,84879,ASSORTED COLOUR BIRD ORNAMENT,24.0,2010-06-08 08:50:00,1.69,13771.0,United Kingdom,40.56
511325,84884A,ANT WHITE WIRE HEART SPIRAL,30.0,2010-06-08 08:50:00,3.39,13771.0,United Kingdom,101.7
511326,22444,GROW YOUR OWN PLANT IN A CAN ,24.0,2010-06-08 09:07:00,1.25,14825.0,United Kingdom,30.0
511326,21795,SET OF 3 BLUE STRIPE BASKET,4.0,2010-06-08 09:07:00,12.75,14825.0,United Kingdom,51.0
511326,21796,SET OF 3 RED STRIPE BASKETS,4.0,2010-06-08 09:07:00,12.75,14825.0,United Kingdom,51.0
511326,22520,CHILDS GARDEN TROWEL BLUE ,12.0,2010-06-08 09:07:00,0.85,14825.0,United Kingdom,10.2
511326,22521,CHILDS GARDEN TROWEL PINK,12.0,2010-06-08 09:07:00,0.85,14825.0,United Kingdom,10.2
511326,22522,CHILDS GARDEN FORK BLUE ,12.0,2010-06-08 09:07:00,0.85,14825.0,United Kingdom,10.2
511326,22523,CHILDS GARDEN FORK PINK,12.0,2010-06-08 09:07:00,0.85,14825.0,United Kingdom,10.2
511326,22524,CHILDRENS GARDEN GLOVES BLUE,12.0,2010-06-08 09:07:00,1.25,14825.0,United Kingdom,15.0
511326,22525,CHILDRENS GARDEN GLOVES PINK,12.0,2010-06-08 09:07:00,1.25,14825.0,United Kingdom,15.0
511326,22384,LUNCH BAG PINK RETROSPOT,10.0,2010-06-08 09:07:00,1.65,14825.0,United Kingdom,16.5
511326,20725,LUNCH BAG RED SPOTTY,10.0,2010-06-08 09:07:00,1.65,14825.0,United Kingdom,16.5
511326,20728,LUNCH BAG CARS BLUE,10.0,2010-06-08 09:07:00,1.65,14825.0,United Kingdom,16.5
511327,22499,WOODEN UNION JACK BUNTING,3.0,2010-06-08 09:11:00,5.95,15615.0,United Kingdom,17.85
511327,47590B,PINK HAPPY BIRTHDAY BUNTING,3.0,2010-06-08 09:11:00,5.45,15615.0,United Kingdom,16.35
511327,84879,ASSORTED COLOUR BIRD ORNAMENT,32.0,2010-06-08 09:11:00,1.69,15615.0,United Kingdom,54.08
511328,22382,LUNCH BAG SPACEBOY DESIGN ,20.0,2010-06-08 10:06:00,1.65,13178.0,United Kingdom,33.0
511328,22383,LUNCH BAG SUKI  DESIGN ,30.0,2010-06-08 10:06:00,1.65,13178.0,United Kingdom,49.5
511328,20728,LUNCH BAG CARS BLUE,20.0,2010-06-08 10:06:00,1.65,13178.0,United Kingdom,33.0
511328,20726,LUNCH BAG WOODLAND,10.0,2010-06-08 10:06:00,1.65,13178.0,United Kingdom,16.5
511328,20727,LUNCH BAG  BLACK SKULL.,20.0,2010-06-08 10:06:00,1.65,13178.0,United Kingdom,33.0
511328,22384,LUNCH BAG PINK RETROSPOT,10.0,2010-06-08 10:06:00,1.65,13178.0,United Kingdom,16.5
511328,22386,JUMBO BAG PINK WITH WHITE SPOTS,10.0,2010-06-08 10:06:00,1.95,13178.0,United Kingdom,19.5
511328,22385,JUMBO BAG SPACEBOY DESIGN,10.0,2010-06-08 10:06:00,1.95,13178.0,United Kingdom,19.5
511328,21931,JUMBO STORAGE BAG SUKI,10.0,2010-06-08 10:06:00,1.95,13178.0,United Kingdom,19.5
511328,85099B,JUMBO BAG RED RETROSPOT,10.0,2010-06-08 10:06:00,1.95,13178.0,United Kingdom,19.5
511328,22355,CHARLOTTE BAG SUKI DESIGN,20.0,2010-06-08 10:06:00,0.85,13178.0,United Kingdom,17.0
511328,20719,WOODLAND CHARLOTTE BAG,10.0,2010-06-08 10:06:00,0.85,13178.0,United Kingdom,8.5
511328,20723,STRAWBERRY CHARLOTTE BAG,10.0,2010-06-08 10:06:00,0.85,13178.0,United Kingdom,8.5
511328,21934,SKULL SHOULDER BAG,10.0,2010-06-08 10:06:00,1.65,13178.0,United Kingdom,16.5
511328,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6.0,2010-06-08 10:06:00,2.55,13178.0,United Kingdom,15.299999999999999
511328,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,24.0,2010-06-08 10:06:00,2.55,13178.0,United Kingdom,61.199999999999996
511328,22353,LUNCH BOX WITH CUTLERY FAIRY CAKES ,30.0,2010-06-08 10:06:00,2.55,13178.0,United Kingdom,76.5
511328,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,18.0,2010-06-08 10:06:00,2.95,13178.0,United Kingdom,53.1
511328,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,48.0,2010-06-08 10:06:00,2.55,13178.0,United Kingdom,122.39999999999999
511328,22327,ROUND SNACK BOXES SET OF 4 SKULLS,18.0,2010-06-08 10:06:00,2.95,13178.0,United Kingdom,53.1
511328,22431,WATERING CAN BLUE ELEPHANT,12.0,2010-06-08 10:06:00,1.95,13178.0,United Kingdom,23.4
511328,22433,WATERING CAN GREEN DINOSAUR,6.0,2010-06-08 10:06:00,1.95,13178.0,United Kingdom,11.7
511328,22502,PICNIC BASKET WICKER SMALL,4.0,2010-06-08 10:06:00,4.25,13178.0,United Kingdom,17.0
511328,20681,PINK SPOTTY CHILDS UMBRELLA,6.0,2010-06-08 10:06:00,3.25,13178.0,United Kingdom,19.5
511328,21933,PINK VINTAGE PAISLEY PICNIC BAG,5.0,2010-06-08 10:06:00,2.95,13178.0,United Kingdom,14.75
511328,21936,RED RETROSPOT PICNIC BAG,5.0,2010-06-08 10:06:00,2.95,13178.0,United Kingdom,14.75
511328,21498,RED SPOTS  WRAP ,25.0,2010-06-08 10:06:00,0.42,13178.0,United Kingdom,10.5
511328,21499,BLUE SPOTS  WRAP,25.0,2010-06-08 10:06:00,0.42,13178.0,United Kingdom,10.5
511328,21500,PINK SPOTS  WRAP ,25.0,2010-06-08 10:06:00,0.42,13178.0,United Kingdom,10.5
511328,22617,BAKING SET SPACEBOY DESIGN,3.0,2010-06-08 10:06:00,4.95,13178.0,United Kingdom,14.850000000000001
511328,22138,BAKING SET 9 PIECE RETROSPOT ,3.0,2010-06-08 10:06:00,4.95,13178.0,United Kingdom,14.850000000000001
511328,84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,6.0,2010-06-08 10:06:00,3.75,13178.0,United Kingdom,22.5
511328,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,6.0,2010-06-08 10:06:00,3.75,13178.0,United Kingdom,22.5
511328,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,6.0,2010-06-08 10:06:00,3.75,13178.0,United Kingdom,22.5
511328,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6.0,2010-06-08 10:06:00,3.75,13178.0,United Kingdom,22.5
511328,21558,SKULL LUNCH BOX WITH CUTLERY ,18.0,2010-06-08 10:06:00,2.55,13178.0,United Kingdom,45.9
511328,22555,PLASTERS IN TIN STRONGMAN,12.0,2010-06-08 10:06:00,1.65,13178.0,United Kingdom,19.799999999999997
511328,22553,PLASTERS IN TIN SKULLS,12.0,2010-06-08 10:06:00,1.65,13178.0,United Kingdom,19.799999999999997
511328,22554,PLASTERS IN TIN WOODLAND ANIMALS,12.0,2010-06-08 10:06:00,1.65,13178.0,United Kingdom,19.799999999999997
511328,22367,CHILDS APRON SPACEBOY DESIGN,8.0,2010-06-08 10:06:00,1.95,13178.0,United Kingdom,15.6
511328,21156,RED SPOTTY CHILDS APRON,8.0,2010-06-08 10:06:00,1.95,13178.0,United Kingdom,15.6
511328,21731,RED TOADSTOOL LED NIGHT LIGHT,12.0,2010-06-08 10:06:00,1.65,13178.0,United Kingdom,19.799999999999997
511328,21495,SKULLS AND CROSSBONES WRAP,25.0,2010-06-08 10:06:00,0.42,13178.0,United Kingdom,10.5
511328,22045,SPACEBOY GIFT WRAP,25.0,2010-06-08 10:06:00,0.42,13178.0,United Kingdom,10.5
511328,20718,RED SPOTTY SHOPPER BAG,10.0,2010-06-08 10:06:00,1.25,13178.0,United Kingdom,12.5
511328,21429,RED GINGHAM ROSE JEWELLERY BOX,48.0,2010-06-08 10:06:00,1.45,13178.0,United Kingdom,69.6
511328,21431,GREEN GINGHAM FLOWER JEWELLERY BOX,24.0,2010-06-08 10:06:00,1.65,13178.0,United Kingdom,39.599999999999994
511328,21561,DINOSAUR LUNCH BOX WITH CUTLERY,6.0,2010-06-08 10:06:00,2.55,13178.0,United Kingdom,15.299999999999999
511329,21931,JUMBO STORAGE BAG SUKI,10.0,2010-06-08 10:16:00,1.95,12928.0,United Kingdom,19.5
511329,22385,JUMBO BAG SPACEBOY DESIGN,10.0,2010-06-08 10:16:00,1.95,12928.0,United Kingdom,19.5
511329,20971,PINK BLUE FELT CRAFT TRINKET BOX,12.0,2010-06-08 10:16:00,1.25,12928.0,United Kingdom,15.0
511329,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12.0,2010-06-08 10:16:00,1.25,12928.0,United Kingdom,15.0
511329,21488,RED WHITE SCARF  HOT WATER BOTTLE,4.0,2010-06-08 10:16:00,3.95,12928.0,United Kingdom,15.8
511329,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4.0,2010-06-08 10:16:00,3.75,12928.0,United Kingdom,15.0
511329,85099B,RED RETROSPOT JUMBO BAG ,10.0,2010-06-08 10:16:00,1.95,12928.0,United Kingdom,19.5
511329,21929,JUMBO BAG PINK VINTAGE PAISLEY,10.0,2010-06-08 10:16:00,1.95,12928.0,United Kingdom,19.5
511329,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10.0,2010-06-08 10:16:00,1.95,12928.0,United Kingdom,19.5
511329,85099F,JUMBO BAG STRAWBERRY,10.0,2010-06-08 10:16:00,1.95,12928.0,United Kingdom,19.5
511329,22386,JUMBO BAG PINK WITH WHITE SPOTS,10.0,2010-06-08 10:16:00,1.95,12928.0,United Kingdom,19.5
511329,22420,LIPSTICK PEN BABY PINK,24.0,2010-06-08 10:16:00,0.42,12928.0,United Kingdom,10.08
511329,22419,LIPSTICK PEN RED,24.0,2010-06-08 10:16:00,0.42,12928.0,United Kingdom,10.08
511329,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12.0,2010-06-08 10:16:00,1.45,12928.0,United Kingdom,17.4
511329,21232,STRAWBERRY CERAMIC TRINKET BOX,12.0,2010-06-08 10:16:00,1.25,12928.0,United Kingdom,15.0
511329,22076,6 RIBBONS EMPIRE  ,24.0,2010-06-08 10:16:00,1.65,12928.0,United Kingdom,39.599999999999994
511329,21948,SET OF 6 CAKE CHOPSTICKS,12.0,2010-06-08 10:16:00,1.25,12928.0,United Kingdom,15.0
511329,85175,CACTI T-LIGHT CANDLES,64.0,2010-06-08 10:16:00,0.42,12928.0,United Kingdom,26.88
511329,21949,SET OF 6 STRAWBERRY CHOPSTICKS,12.0,2010-06-08 10:16:00,1.25,12928.0,United Kingdom,15.0
511329,20754,RETRO RED SPOTTY WASHING UP GLOVES,6.0,2010-06-08 10:16:00,2.1,12928.0,United Kingdom,12.600000000000001
511329,20752,RETRO BLUE SPOTTY WASHING UP GLOVES,6.0,2010-06-08 10:16:00,2.1,12928.0,United Kingdom,12.600000000000001
511329,47566,PARTY BUNTING,5.0,2010-06-08 10:16:00,4.65,12928.0,United Kingdom,23.25
511329,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12.0,2010-06-08 10:16:00,1.25,12928.0,United Kingdom,15.0
511329,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12.0,2010-06-08 10:16:00,1.25,12928.0,United Kingdom,15.0
511329,21671,RED SPOT CERAMIC DRAWER KNOB,12.0,2010-06-08 10:16:00,1.25,12928.0,United Kingdom,15.0
511329,21670,BLUE SPOT CERAMIC DRAWER KNOB,12.0,2010-06-08 10:16:00,1.25,12928.0,United Kingdom,15.0
511329,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12.0,2010-06-08 10:16:00,1.25,12928.0,United Kingdom,15.0
511329,21668,RED STRIPE CERAMIC DRAWER KNOB,12.0,2010-06-08 10:16:00,1.25,12928.0,United Kingdom,15.0
511330,79164,BLACK WINE GLASS,624.0,2010-06-08 10:26:00,0.48,18102.0,United Kingdom,299.52
511331,21153,RED SPOTTY TABLECLOTH ,12.0,2010-06-08 10:28:00,10.65,14543.0,United Kingdom,127.80000000000001
511331,21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,24.0,2010-06-08 10:28:00,2.95,14543.0,United Kingdom,70.80000000000001
511331,22262,FELT EGG COSY CHICKEN,12.0,2010-06-08 10:28:00,0.85,14543.0,United Kingdom,10.2
511331,22605,WOODEN CROQUET GARDEN SET,16.0,2010-06-08 10:28:00,10.95,14543.0,United Kingdom,175.2
511331,47570B,TEA TIME TABLE CLOTH,20.0,2010-06-08 10:28:00,10.65,14543.0,United Kingdom,213.0
