Customer ID,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
14798,6,4,530.17,5,5,3,553,Loyal Customers
16794,39,3,529.8499999999998,3,4,3,343,Loyal Customers
13705,13,2,529.8,5,3,3,533,Loyal Customers
14563,66,1,529.7899999999997,3,1,3,313,Needs Attention
15757,21,1,529.07,4,1,3,413,New Customers
14484,112,2,528.6800000000001,2,3,3,233,At Risk
17871,52,2,528.5799999999999,3,3,3,333,Loyal Customers
15664,56,2,527.7800000000001,3,3,3,333,Loyal Customers
15602,99,3,527.4,2,4,3,243,At Risk
13462,112,3,526.46,2,4,3,243,At Risk
17908,73,2,525.6199999999998,2,3,3,233,At Risk
16947,35,3,525.3300000000002,4,4,3,443,Loyal Customers
13892,50,1,525.24,3,1,3,313,Needs Attention
13920,36,1,523.6499999999999,4,1,3,413,New Customers
14167,25,3,523.2499999999999,4,4,3,443,Loyal Customers
17362,84,4,522.8700000000002,2,5,3,253,At Risk
12805,80,2,520.2,2,3,3,233,At Risk
18276,73,2,518.97,2,3,3,233,At Risk
15186,50,2,518.86,3,3,3,333,Loyal Customers
15152,175,1,518.1400000000001,1,1,3,113,Lost
13553,149,1,517.8,1,1,3,113,Lost
12979,203,1,517.6999999999999,1,1,3,113,Lost
13220,50,1,516.8,3,1,3,313,Needs Attention
16447,64,2,516.13,3,3,3,333,Loyal Customers
16419,52,2,515.1899999999998,3,3,3,333,Loyal Customers
16359,22,4,513.33,4,5,3,453,Loyal Customers
17289,84,3,512.54,2,4,3,243,At Risk
15245,69,1,512.26,2,1,3,213,Lost
15058,67,2,511.25,3,3,3,333,Loyal Customers
14549,68,2,510.31,2,3,3,233,At Risk
13984,1,4,509.9199999999999,5,5,3,553,Loyal Customers
13849,99,1,509.65,2,1,3,213,Lost
14984,26,3,509.50000000000006,4,4,3,443,Loyal Customers
17324,57,5,509.34000000000015,3,5,3,353,Loyal Customers
16292,19,2,509.2099999999999,4,3,3,433,Loyal Customers
16415,58,2,509.0899999999999,3,3,3,333,Loyal Customers
13388,78,1,508.55000000000007,2,1,3,213,Lost
15396,58,1,508.2000000000001,3,1,3,313,Needs Attention
14738,35,2,507.4499999999999,4,3,3,433,Loyal Customers
14872,59,2,506.76,3,3,3,333,Loyal Customers
14988,59,2,506.42,3,3,3,333,Loyal Customers
17683,28,1,506.19,4,1,3,413,New Customers
14754,1,3,505.43,5,4,3,543,Loyal Customers
12402,75,2,505.35,2,3,3,233,At Risk
13787,28,3,504.92999999999984,4,4,3,443,Loyal Customers
17609,55,3,503.5399999999999,3,4,3,343,Loyal Customers
14224,3,2,503.4799999999997,5,3,3,533,Loyal Customers
14701,159,1,501.2300000000001,1,1,3,113,Lost
12366,108,1,500.24,2,1,3,213,Lost
16222,195,1,498.5,1,1,3,113,Lost
15109,53,2,498.15,3,3,3,333,Loyal Customers
13000,199,1,497.6500000000001,1,1,3,113,Lost
14912,65,2,497.00000000000006,3,3,3,333,Loyal Customers
14882,1,4,497.0,5,5,3,553,Loyal Customers
13117,15,4,496.72,5,5,3,553,Loyal Customers
12943,32,2,496.4999999999999,4,3,3,433,Loyal Customers
17321,29,2,496.31,4,3,3,433,Loyal Customers
15278,36,4,496.16,4,5,3,453,Loyal Customers
14477,3,2,495.0,5,3,3,533,Loyal Customers
15549,17,4,493.9500000000001,4,5,3,453,Loyal Customers
13480,154,1,493.94,1,1,3,113,Lost
18181,35,3,493.12000000000006,4,4,3,443,Loyal Customers
18025,37,2,492.84,4,3,3,433,Loyal Customers
12873,156,1,492.4,1,1,3,113,Lost
17597,23,2,491.92,4,3,3,433,Loyal Customers
14139,23,2,490.8999999999998,4,3,3,433,Loyal Customers
12983,72,1,490.0799999999999,2,1,3,213,Lost
12634,10,2,490.0,5,3,3,533,Loyal Customers
12874,28,1,489.25999999999993,4,1,3,413,New Customers
17745,30,1,489.2300000000001,4,1,3,413,New Customers
12355,42,1,488.21,3,1,3,313,Needs Attention
15985,35,1,487.9200000000001,4,1,3,413,New Customers
14624,9,3,487.6600000000001,5,4,3,543,Loyal Customers
13412,94,1,487.35,2,1,3,213,Lost
16834,148,1,485.5,1,1,3,113,Lost
12443,206,1,485.31000000000006,1,1,3,113,Lost
17402,24,4,484.19,4,5,3,453,Loyal Customers
15713,94,2,482.94,2,3,3,233,At Risk
14272,37,2,482.8500000000001,4,3,3,433,Loyal Customers
16943,14,2,482.76,5,3,3,533,Loyal Customers
13897,151,1,482.67,1,1,3,113,Lost
17329,205,3,481.32,1,4,3,143,At Risk
16830,150,2,480.39,1,3,3,133,At Risk
18218,71,2,479.92,2,3,3,233,At Risk
14021,15,2,479.82,5,3,3,533,Loyal Customers
16374,62,1,479.7899999999999,3,1,3,313,Needs Attention
17228,45,3,479.17,3,4,3,343,Loyal Customers
13800,211,1,478.7,1,1,3,113,Lost
13280,119,1,478.5,2,1,3,213,Lost
13745,20,1,477.3200000000001,4,1,3,413,New Customers
16568,115,1,477.30000000000007,2,1,3,213,Lost
14334,43,1,476.8899999999999,3,1,3,313,Needs Attention
14788,70,1,476.8799999999998,2,1,3,213,Lost
15792,93,1,476.8399999999999,2,1,3,213,Lost
16139,197,2,475.74000000000007,1,3,3,133,At Risk
14230,22,1,475.5,4,1,3,413,New Customers
13249,8,4,474.72,5,5,3,553,Loyal Customers
17432,49,3,474.4500000000001,3,4,3,343,Loyal Customers
16092,53,2,473.4199999999999,3,3,3,333,Loyal Customers
14850,42,2,473.3199999999999,3,3,3,333,Loyal Customers
12849,65,1,472.2900000000001,3,1,3,313,Needs Attention
14302,137,2,471.25000000000006,1,3,3,133,At Risk
17290,28,4,469.88,4,5,3,453,Loyal Customers
16075,38,1,469.7000000000001,3,1,3,313,Needs Attention
14369,116,2,469.1299999999998,2,3,3,233,At Risk
14198,15,3,468.94999999999993,5,4,3,543,Loyal Customers
17731,96,2,468.88,2,3,3,233,At Risk
17857,116,1,468.0,2,1,3,213,Lost
17294,143,2,467.79,1,3,3,133,At Risk
15882,3,3,467.64,5,4,3,543,Loyal Customers
16390,11,3,467.5000000000001,5,4,3,543,Loyal Customers
15215,58,2,466.22000000000014,3,3,3,333,Loyal Customers
15784,146,1,466.19,1,1,3,113,Lost
16458,10,3,465.7999999999999,5,4,3,543,Loyal Customers
13698,71,2,465.53,2,3,3,233,At Risk
16493,97,1,465.5099999999999,2,1,3,213,Lost
14413,156,2,465.5,1,3,3,133,At Risk
17958,202,1,465.4199999999999,1,1,3,113,Lost
18060,39,1,464.4,3,1,3,313,Needs Attention
15101,27,2,463.52,4,3,3,433,Loyal Customers
16739,11,1,463.43,5,1,3,513,New Customers
14714,50,2,463.1199999999999,3,3,3,333,Loyal Customers
18286,198,1,462.9500000000001,1,1,3,113,Lost
12388,56,1,461.6200000000001,3,1,3,313,Needs Attention
18190,78,3,461.16,2,4,3,243,At Risk
12987,84,2,460.68,2,3,3,233,At Risk
16723,209,1,460.55000000000007,1,1,3,113,Lost
14813,85,1,460.3399999999999,2,1,3,213,Lost
16699,44,4,459.9899999999999,3,5,3,353,Loyal Customers
18141,63,1,458.27,3,1,3,313,Needs Attention
14958,69,3,458.25999999999993,2,4,3,243,At Risk
12826,196,1,458.2000000000001,1,1,3,113,Lost
15123,108,1,456.6599999999999,2,1,3,213,Lost
17350,22,2,456.5110000000001,4,3,3,433,Loyal Customers
17530,56,2,455.8699999999998,3,3,3,333,Loyal Customers
13699,24,1,455.57,4,1,3,413,New Customers
16823,101,2,455.38000000000005,2,3,3,233,At Risk
15264,4,1,454.66000000000014,5,1,3,513,New Customers
17067,199,3,454.54,1,4,3,143,At Risk
12459,79,1,454.36000000000007,2,1,3,213,Lost
17262,44,4,454.2,3,5,3,353,Loyal Customers
17005,63,1,453.75,3,1,3,313,Needs Attention
16481,156,1,453.38000000000005,1,1,3,113,Lost
15180,63,1,452.8399999999999,3,1,3,313,Needs Attention
16054,91,1,452.48,2,1,3,213,Lost
16391,10,2,452.3299999999999,5,3,3,533,Loyal Customers
18036,3,3,452.02999999999975,5,4,3,543,Loyal Customers
13939,3,3,451.6500000000001,5,4,3,543,Loyal Customers
18100,24,1,451.5599999999999,4,1,3,413,New Customers
14489,87,1,450.85,2,1,3,213,Lost
16499,3,2,449.64,5,3,3,533,Loyal Customers
15126,11,2,449.49,5,3,3,533,Loyal Customers
13101,35,2,449.31,4,3,3,433,Loyal Customers
18201,197,1,447.53,1,1,3,113,Lost
14108,205,2,447.0500000000001,1,3,3,133,At Risk
17368,17,2,446.9399999999999,4,3,3,433,Loyal Customers
14035,44,2,446.57,3,3,3,333,Loyal Customers
17142,7,2,446.5499999999999,5,3,3,533,Loyal Customers
12424,22,1,446.54,4,1,3,413,New Customers
14398,2,1,446.49,5,1,3,513,New Customers
15971,198,2,446.28,1,3,3,133,At Risk
17127,8,2,445.98,5,3,3,533,Loyal Customers
14010,39,2,445.1499999999999,3,3,3,333,Loyal Customers
18134,72,2,445.0,2,3,3,233,At Risk
14758,85,1,442.5,2,1,3,213,Lost
15887,30,1,442.1499999999999,4,1,3,413,New Customers
12975,208,1,441.6300000000001,1,1,3,113,Lost
14942,67,3,440.7799999999999,3,4,3,343,Loyal Customers
17048,80,2,440.23,2,3,3,233,At Risk
18247,23,2,440.03,4,3,3,433,Loyal Customers
15289,96,1,439.6199999999999,2,1,3,213,Lost
14979,209,1,439.4599999999998,1,1,3,113,Lost
13432,45,2,439.10000000000014,3,3,3,333,Loyal Customers
14679,205,1,438.74000000000007,1,1,3,113,Lost
17729,70,1,438.65,2,1,3,213,Lost
15917,80,4,437.5299999999999,2,5,3,253,At Risk
12945,130,1,437.1599999999999,1,1,3,113,Lost
17178,205,1,436.71,1,1,3,113,Lost
15759,15,3,436.5300000000001,5,4,3,543,Loyal Customers
12993,105,2,436.44999999999993,2,3,3,233,At Risk
14123,207,1,436.18,1,1,3,113,Lost
17758,42,1,434.96,3,1,3,313,Needs Attention
15323,37,3,434.5999999999999,4,4,3,443,Loyal Customers
17002,57,3,433.96,3,4,3,343,Loyal Customers
18029,116,1,433.77,2,1,3,213,Lost
15613,84,1,433.72,2,1,3,213,Lost
13803,93,1,433.5300000000001,2,1,3,213,Lost
16604,37,2,432.45,4,3,3,433,Loyal Customers
14042,199,1,431.98,1,1,3,113,Lost
16115,15,2,430.93000000000006,5,3,3,533,Loyal Customers
17842,76,1,430.6900000000001,2,1,3,213,Lost
14723,16,3,430.13999999999976,5,4,3,543,Loyal Customers
13413,114,6,429.44000000000005,2,5,3,253,At Risk
17285,102,2,428.3399999999999,2,3,3,233,At Risk
18285,135,1,427.0,1,1,3,113,Lost
16526,58,1,426.85,3,1,3,313,Needs Attention
18152,120,1,426.69,1,1,3,113,Lost
12792,9,1,426.4699999999999,5,1,3,513,New Customers
14512,52,3,426.35000000000014,3,4,3,343,Loyal Customers
15217,37,1,426.24,4,1,3,413,New Customers
12923,49,1,426.2,3,1,3,313,Needs Attention
17226,139,1,425.63000000000005,1,1,3,113,Lost
16978,140,2,424.5499999999999,1,3,3,133,At Risk
17103,196,1,424.2999999999999,1,1,3,113,Lost
16541,209,1,424.03,1,1,3,113,Lost
18062,72,1,422.75,2,1,3,213,Lost
16137,154,1,422.7,1,1,3,113,Lost
15055,67,2,422.6199999999997,3,3,3,333,Loyal Customers
12586,197,1,422.3499999999999,1,1,3,113,Lost
14425,197,2,422.2900000000001,1,3,3,133,At Risk
16926,23,1,422.04999999999984,4,1,3,413,New Customers
16847,92,1,421.44999999999993,2,1,3,213,Lost
13723,35,2,420.58,4,3,3,433,Loyal Customers
15711,31,2,420.25,4,3,3,433,Loyal Customers
18128,11,1,420.0399999999999,5,1,3,513,New Customers
13442,141,3,419.87,1,4,3,143,At Risk
15043,7,1,417.6599999999999,5,1,3,513,New Customers
16737,52,1,417.6,3,1,3,313,Needs Attention
14217,1,1,416.6,5,1,3,513,New Customers
13567,15,1,415.89,5,1,3,513,New Customers
13305,113,1,415.7800000000002,2,1,3,213,Lost
14208,25,1,415.31,4,1,3,413,New Customers
17805,84,1,414.72,2,1,3,213,Lost
12956,159,3,413.82,1,4,3,143,At Risk
15637,115,2,412.98,2,3,3,233,At Risk
17662,136,2,412.9200000000001,1,3,3,133,At Risk
15253,61,1,411.46,3,1,3,313,Needs Attention
13433,78,2,410.74,2,3,3,233,At Risk
14129,53,1,409.9200000000001,3,1,3,313,Needs Attention
12594,18,2,408.84,4,3,3,433,Loyal Customers
15207,21,1,408.0,4,1,3,413,New Customers
14507,124,2,407.9,1,3,3,133,At Risk
15426,60,1,407.56999999999977,3,1,3,313,Needs Attention
18071,195,2,407.55,1,3,3,133,At Risk
17141,158,2,406.44,1,3,3,133,At Risk
12741,3,2,406.07,5,3,3,533,Loyal Customers
18111,63,1,405.85,3,1,3,313,Needs Attention
13143,59,1,405.1,3,1,3,313,Needs Attention
13640,85,1,405.0,2,1,3,213,Lost
15941,111,1,405.0,2,1,3,213,Lost
14403,64,2,404.69999999999993,3,3,3,333,Loyal Customers
17746,84,1,404.58,2,1,3,213,Lost
17547,139,1,404.55,1,1,3,113,Lost
13752,2,1,404.44999999999993,5,1,3,513,New Customers
15994,110,1,404.1599999999999,2,1,3,213,Lost
14678,53,1,403.39,3,1,3,313,Needs Attention
12800,150,2,403.3299999999999,1,3,3,133,At Risk
13530,108,1,402.98,2,1,3,213,Lost
14172,79,3,402.72,2,4,3,243,At Risk
15807,140,1,401.94,1,1,3,113,Lost
14471,65,2,400.9500000000001,3,3,3,333,Loyal Customers
17011,121,2,400.80000000000007,1,3,3,133,At Risk
14420,166,1,400.8,1,1,3,113,Lost
16538,15,3,399.62000000000006,5,4,3,543,Loyal Customers
15255,18,2,399.44,4,3,3,433,Loyal Customers
17323,56,3,399.22,3,4,3,343,Loyal Customers
13891,56,1,398.4,3,1,3,313,Needs Attention
14902,28,1,398.3999999999999,4,1,3,413,New Customers
12842,212,1,397.2000000000001,1,1,3,113,Lost
13684,36,2,396.9200000000001,4,3,3,433,Loyal Customers
14793,9,1,396.91,5,1,3,513,New Customers
13276,116,1,396.82999999999976,2,1,3,213,Lost
14078,45,2,395.61,3,3,3,333,Loyal Customers
13879,120,1,395.5,1,1,3,113,Lost
17617,32,1,395.3299999999999,4,1,3,413,New Customers
12677,29,2,395.1,4,3,3,433,Loyal Customers
16948,10,3,394.8499999999999,5,4,3,543,Loyal Customers
15824,6,1,394.8,5,1,3,513,New Customers
16529,4,1,394.50000000000006,5,1,3,513,New Customers
16769,200,2,394.46,1,3,3,133,At Risk
13820,121,2,394.42,1,3,3,133,At Risk
12632,39,1,394.3200000000001,3,1,3,313,Needs Attention
15639,79,1,394.24,2,1,3,213,Lost
14104,22,2,394.14999999999975,4,3,3,433,Loyal Customers
13652,126,1,393.96,1,1,2,112,Lost
12499,34,1,393.72,4,1,2,412,New Customers
15137,154,1,392.8200000000001,1,1,2,112,Lost
17955,130,2,392.6,1,3,2,132,At Risk
17827,96,1,392.59,2,1,2,212,Lost
17361,150,2,392.44000000000005,1,3,2,132,At Risk
17563,52,2,392.3799999999999,3,3,2,332,Loyal Customers
14506,74,1,391.5,2,1,2,212,Lost
13598,53,3,391.38,3,4,2,342,Loyal Customers
14072,141,1,390.85,1,1,2,112,Lost
14706,93,1,390.69,2,1,2,212,Lost
17116,122,1,389.78,1,1,2,112,Lost
17270,206,1,389.6199999999999,1,1,2,112,Lost
15216,93,1,389.49,2,1,2,212,Lost
17479,107,1,389.2600000000001,2,1,2,212,Lost
15224,121,2,389.2,1,3,2,132,At Risk
14460,61,3,389.04,3,4,2,342,Loyal Customers
15416,151,1,389.03,1,1,2,112,Lost
15636,44,1,388.94000000000005,3,1,2,312,Needs Attention
13896,100,1,388.55,2,1,2,212,Lost
17709,65,2,387.72,3,3,2,332,Loyal Customers
14026,99,1,386.53,2,1,2,212,Lost
16492,15,1,385.56,5,1,2,512,New Customers
14826,56,2,385.2,3,3,2,332,Loyal Customers
17012,199,1,384.1599999999999,1,1,2,112,Lost
17560,44,2,383.6,3,3,2,332,Loyal Customers
13579,133,1,383.55,1,1,2,112,Lost
16099,67,2,383.2000000000001,3,3,2,332,Loyal Customers
17568,107,1,382.7899999999999,2,1,2,212,Lost
13012,66,1,381.89,3,1,2,312,Needs Attention
15428,111,2,381.72,2,3,2,232,At Risk
16304,169,1,381.6599999999999,1,1,2,112,Lost
17952,16,2,381.0599999999999,5,3,2,532,Loyal Customers
12796,102,1,381.0,2,1,2,212,Lost
17852,199,2,380.36000000000007,1,3,2,132,At Risk
16577,141,1,380.0,1,1,2,112,Lost
15219,123,1,379.69999999999993,1,1,2,112,Lost
18039,15,3,379.4599999999997,5,4,2,542,Loyal Customers
14200,91,1,379.2,2,1,2,212,Lost
18162,206,1,379.16,1,1,2,112,Lost
12778,77,1,378.5999999999999,2,1,2,212,Lost
16809,23,2,377.6900000000001,4,3,2,432,Loyal Customers
12941,198,1,377.4900000000001,1,1,2,112,Lost
17540,52,2,376.50000000000006,3,3,2,332,Loyal Customers
17773,164,1,376.25,1,1,2,112,Lost
14275,5,3,376.0799999999999,5,4,2,542,Loyal Customers
13688,109,1,375.5,2,1,2,212,Lost
17810,143,2,374.81,1,3,2,132,At Risk
12576,22,1,374.75000000000006,4,1,2,412,New Customers
16340,25,1,373.5300000000001,4,1,2,412,New Customers
17437,4,1,373.1699999999998,5,1,2,512,New Customers
13197,84,1,373.0100000000001,2,1,2,212,Lost
12346,3,11,372.8600000000001,5,5,2,552,Loyal Customers
18078,102,1,372.74000000000007,2,1,2,212,Lost
13164,43,2,372.2000000000001,3,3,2,332,Loyal Customers
15765,141,1,370.63,1,1,2,112,Lost
13540,130,2,369.25,1,3,2,132,At Risk
15477,124,1,368.4,1,1,2,112,Lost
16714,145,1,368.2699999999999,1,1,2,112,Lost
15800,92,4,367.58,2,5,2,252,At Risk
12379,8,1,367.48,5,1,2,512,New Customers
16792,62,2,367.19000000000005,3,3,2,332,Loyal Customers
14018,119,1,367.1500000000001,2,1,2,212,Lost
14244,135,1,366.42,1,1,2,112,Lost
17880,114,2,366.0,2,3,2,232,At Risk
15331,83,1,365.59,2,1,2,212,Lost
15029,94,1,365.1,2,1,2,212,Lost
12542,114,1,364.7899999999999,2,1,2,212,Lost
16266,16,3,364.62,5,4,2,542,Loyal Customers
17561,4,2,364.4699999999999,5,3,2,532,Loyal Customers
16287,115,2,364.3200000000001,2,3,2,232,At Risk
16825,8,1,363.3,5,1,2,512,New Customers
14324,167,1,361.81,1,1,2,112,Lost
13989,38,1,361.68000000000006,3,1,2,312,Needs Attention
13208,7,2,361.24,5,3,2,532,Loyal Customers
18091,67,1,360.85,3,1,2,312,Needs Attention
16007,17,1,360.5799999999999,4,1,2,412,New Customers
15562,200,1,360.5100000000001,1,1,2,112,Lost
17945,171,3,360.35,1,4,2,142,At Risk
16977,61,3,360.30000000000007,3,4,2,342,Loyal Customers
18208,40,1,360.08,3,1,2,312,Needs Attention
17382,1,4,360.0,5,5,2,552,Loyal Customers
15117,108,2,359.68999999999994,2,3,2,232,At Risk
14142,120,1,359.53000000000003,1,1,2,112,Lost
15691,64,2,359.5,3,3,2,332,Loyal Customers
17046,94,1,359.44,2,1,2,212,Lost
14919,13,1,359.35,5,1,2,512,New Customers
15572,78,1,359.11,2,1,2,212,Lost
15650,103,1,359.0799999999999,2,1,2,212,Lost
14130,202,1,358.32000000000016,1,1,2,112,Lost
17748,1,1,358.15,5,1,2,512,New Customers
13729,158,1,357.8799999999999,1,1,2,112,Lost
12495,115,1,357.4,2,1,2,212,Lost
15584,145,1,357.0400000000001,1,1,2,112,Lost
16889,40,1,357.0000000000001,3,1,2,312,Needs Attention
13234,147,2,356.94999999999993,1,3,2,132,At Risk
13544,31,3,356.93999999999994,4,4,2,442,Loyal Customers
18006,91,2,356.4799999999999,2,3,2,232,At Risk
17282,23,1,356.40000000000003,4,1,2,412,New Customers
15169,201,1,356.17,1,1,2,112,Lost
16707,22,3,355.58,4,4,2,442,Loyal Customers
13123,4,1,355.44000000000005,5,1,2,512,New Customers
14479,207,1,355.13,1,1,2,112,Lost
18283,95,3,354.42,2,4,2,242,At Risk
17490,44,1,353.14,3,1,2,312,Needs Attention
17780,141,3,352.90999999999985,1,4,2,142,At Risk
16763,212,1,352.85,1,1,2,112,Lost
13765,127,1,352.821,1,1,2,112,Lost
14859,29,1,351.90000000000003,4,1,2,412,New Customers
17749,20,1,351.66,4,1,2,412,New Customers
15945,167,2,351.31999999999994,1,3,2,132,At Risk
16192,210,1,351.29999999999995,1,1,2,112,Lost
13299,3,1,351.18000000000006,5,1,2,512,New Customers
14807,124,1,349.64,1,1,2,112,Lost
15084,120,1,349.40000000000003,1,1,2,112,Lost
14545,148,1,349.25,1,1,2,112,Lost
13921,15,2,349.1,5,3,2,532,Loyal Customers
17577,119,2,348.74999999999994,2,3,2,232,At Risk
15282,44,1,348.59000000000003,3,1,2,312,Needs Attention
12369,116,1,348.31999999999994,2,1,2,212,Lost
16906,49,2,347.55999999999995,3,3,2,332,Loyal Customers
15085,204,1,347.54,1,1,2,112,Lost
13109,25,1,347.48999999999995,4,1,2,412,New Customers
13252,100,1,346.90000000000003,2,1,2,212,Lost
14994,63,2,346.64999999999986,3,3,2,332,Loyal Customers
14724,64,1,345.25,3,1,2,312,Needs Attention
14375,15,1,344.99999999999983,5,1,2,512,New Customers
12494,50,1,344.87,3,1,2,312,Needs Attention
18199,158,1,344.75,1,1,2,112,Lost
17411,211,1,344.3999999999999,1,1,2,112,Lost
17692,15,1,343.6,5,1,2,512,New Customers
17380,9,1,343.2,5,1,2,512,New Customers
15191,163,2,342.74999999999994,1,3,2,132,At Risk
14989,136,1,342.3999999999999,1,1,2,112,Lost
17833,197,1,342.36,1,1,2,112,Lost
17353,98,1,342.0,2,1,2,212,Lost
17281,50,3,342.0,3,4,2,342,Loyal Customers
12575,1,1,341.8,5,1,2,512,New Customers
16585,68,2,341.59,2,3,2,232,At Risk
15818,62,1,340.5,3,1,2,312,Needs Attention
14338,11,1,339.88,5,1,2,512,New Customers
17545,52,1,339.79999999999995,3,1,2,312,Needs Attention
12698,64,1,339.75,3,1,2,312,Needs Attention
13434,130,1,339.18,1,1,2,112,Lost
14644,210,1,338.50000000000006,1,1,2,112,Lost
17296,204,1,338.13,1,1,2,112,Lost
15447,1,4,337.71000000000004,5,5,2,552,Loyal Customers
12869,156,1,337.67,1,1,2,112,Lost
18188,71,2,337.55000000000007,2,3,2,232,At Risk
12780,73,1,337.4000000000001,2,1,2,212,Lost
12880,49,1,337.18,3,1,2,312,Needs Attention
13154,210,1,337.1,1,1,2,112,Lost
17172,201,1,336.82000000000005,1,1,2,112,Lost
13461,71,1,336.6,2,1,2,212,Lost
17488,115,1,336.5,2,1,2,212,Lost
16273,122,2,336.04,1,3,2,132,At Risk
17631,142,3,335.76,1,4,2,142,At Risk
14966,198,2,335.12000000000006,1,3,2,132,At Risk
15068,95,1,334.86999999999995,2,1,2,212,Lost
13329,209,1,334.65000000000003,1,1,2,112,Lost
14873,108,1,334.45000000000005,2,1,2,212,Lost
17514,143,1,334.1799999999999,1,1,2,112,Lost
14202,31,2,333.21000000000004,4,3,2,432,Loyal Customers
14137,170,1,332.70000000000005,1,1,2,112,Lost
16452,105,2,332.17,2,3,2,232,At Risk
14949,123,3,330.77,1,4,2,142,At Risk
15878,36,2,330.76999999999987,4,3,2,432,Loyal Customers
15105,101,1,330.38,2,1,2,212,Lost
13559,18,1,330.0,4,1,2,412,New Customers
18186,197,1,329.58,1,1,2,112,Lost
16436,142,3,329.34,1,4,2,142,At Risk
15979,77,1,329.2199999999999,2,1,2,212,Lost
12588,72,1,328.8999999999999,2,1,2,212,Lost
16586,110,1,328.05,2,1,2,212,Lost
16109,173,1,327.6,1,1,2,112,Lost
13498,204,1,327.38,1,1,2,112,Lost
16939,95,2,327.09,2,3,2,232,At Risk
14070,159,1,326.54999999999995,1,1,2,112,Lost
17464,93,1,326.29,2,1,2,212,Lost
17439,129,1,325.74,1,1,2,112,Lost
13661,77,1,325.24000000000007,2,1,2,212,Lost
13656,69,1,325.15000000000003,2,1,2,212,Lost
15365,147,1,325.12000000000006,1,1,2,112,Lost
15982,79,1,324.50999999999993,2,1,2,212,Lost
14365,156,1,324.5,1,1,2,112,Lost
13834,51,2,324.19,3,3,2,332,Loyal Customers
17883,13,3,324.08,5,4,2,542,Loyal Customers
12920,45,3,323.86,3,4,2,342,Loyal Customers
16715,37,1,323.8,4,1,2,412,New Customers
14577,156,2,323.7399999999999,1,3,2,132,At Risk
17320,161,1,323.66,1,1,2,112,Lost
16641,176,1,323.40000000000003,1,1,2,112,Lost
13025,206,1,323.39,1,1,2,112,Lost
14986,158,1,323.37999999999994,1,1,2,112,Lost
16195,197,1,323.25,1,1,2,112,Lost
14832,104,1,322.69,2,1,2,212,Lost
13111,193,1,321.88000000000005,1,1,2,112,Lost
15373,25,3,321.67,4,4,2,442,Loyal Customers
15658,211,1,321.65000000000003,1,1,2,112,Lost
15770,87,1,321.45000000000005,2,1,2,212,Lost
18011,41,1,321.44999999999993,3,1,2,312,Needs Attention
14058,5,1,321.23,5,1,2,512,New Customers
17169,52,1,320.95000000000005,3,1,2,312,Needs Attention
15661,53,1,320.95,3,1,2,312,Needs Attention
16683,8,1,320.25,5,1,2,512,New Customers
16227,9,1,320.20000000000005,5,1,2,512,New Customers
13942,9,1,320.0,5,1,2,512,New Customers
16384,64,1,319.74999999999994,3,1,2,312,Needs Attention
17998,212,2,319.18999999999994,1,3,2,132,At Risk
15682,73,2,318.24,2,3,2,232,At Risk
14851,105,1,318.06,2,1,2,212,Lost
12908,104,1,318.0,2,1,2,212,Lost
18253,117,1,317.88,2,1,2,212,Lost
17963,20,2,317.64000000000004,4,3,2,432,Loyal Customers
16888,150,2,317.30999999999995,1,3,2,132,At Risk
14686,133,2,316.9699999999999,1,3,2,132,At Risk
17624,194,1,316.83,1,1,2,112,Lost
16344,70,2,316.75999999999993,2,3,2,232,At Risk
12529,2,1,316.48,5,1,2,512,New Customers
16565,29,1,315.0,4,1,2,412,New Customers
13300,48,1,314.98,3,1,2,312,Needs Attention
13859,3,1,314.69999999999993,5,1,2,512,New Customers
18206,27,1,314.66,4,1,2,412,New Customers
18070,143,1,314.1,1,1,2,112,Lost
13087,200,1,313.64000000000004,1,1,2,112,Lost
17740,42,4,313.5,3,5,2,352,Loyal Customers
18189,100,1,313.48999999999995,2,1,2,212,Lost
17849,24,3,313.43,4,4,2,442,Loyal Customers
15162,205,1,312.9,1,1,2,112,Lost
16833,97,1,312.88000000000005,2,1,2,212,Lost
17651,1,1,312.85,5,1,2,512,New Customers
13905,207,1,312.65000000000003,1,1,2,112,Lost
14060,37,3,312.2,4,4,2,442,Loyal Customers
12648,115,2,311.8,2,3,2,232,At Risk
16781,143,1,311.75,1,1,2,112,Lost
14687,26,1,311.66,4,1,2,412,New Customers
15247,11,1,311.56,5,1,2,512,New Customers
17666,2,1,311.4,5,1,2,512,New Customers
13400,57,1,310.83,3,1,2,312,Needs Attention
16328,37,1,310.83,4,1,2,412,New Customers
15362,213,1,310.74999999999994,1,1,2,112,Lost
15405,50,1,310.74000000000007,3,1,2,312,Needs Attention
13847,194,1,310.72,1,1,2,112,Lost
16439,196,1,310.7,1,1,2,112,Lost
15734,21,1,310.65,4,1,2,412,New Customers
17578,2,2,310.51000000000005,5,3,2,532,Loyal Customers
16913,126,2,310.47,1,3,2,132,At Risk
15188,199,1,310.43,1,1,2,112,Lost
13649,1,1,310.41,5,1,2,512,New Customers
13541,44,1,310.35,3,1,2,312,Needs Attention
13315,163,1,310.26,1,1,2,112,Lost
13988,100,1,310.2,2,1,2,212,Lost
13628,150,1,310.14000000000004,1,1,2,112,Lost
14237,65,1,310.14,3,1,2,312,Needs Attention
